time,Ng,GenPCal
2021-11-04 08:24:14.887,9382.92,0.0
2021-11-04 08:24:17.983,9382.69,0.0
2021-11-04 08:24:21.103,9376.33,0.0
2021-11-04 08:24:24.183,9371.51,0.0
2021-11-04 08:24:27.283,9370.74,0.0
2021-11-04 08:24:30.323,9370.34,0.0
2021-11-04 08:24:33.323,9369.97,0.0
2021-11-04 08:24:36.323,9369.76,0.0
2021-11-04 08:24:39.323,9366.61,0.0
2021-11-04 08:24:42.783,9366.03,0.0
2021-11-04 08:24:45.883,9369.6,0.0
2021-11-04 08:24:48.983,9369.73,0.0
2021-11-04 08:24:52.063,9369.94,0.0
2021-11-04 08:24:55.163,9369.68,0.0
2021-11-04 08:24:58.263,9365.23,0.0
2021-11-04 08:25:01.323,9368.91,0.0
2021-11-04 08:25:04.323,9364.33,0.0
2021-11-04 08:25:07.323,9367.01,0.0
2021-11-04 08:25:10.803,9364.26,0.0
2021-11-04 08:25:14.083,9366.45,0.0
2021-11-04 08:25:17.323,9364.96,0.0
2021-11-04 08:25:20.323,9365.88,0.0
2021-11-04 08:25:23.323,9369.34,0.0
2021-11-04 08:25:26.783,9366.05,0.0
2021-11-04 08:25:29.863,9365.09,0.0
2021-11-04 08:25:32.963,9364.04,0.0
2021-11-04 08:25:36.063,9363.63,0.0
2021-11-04 08:25:39.203,9364.78,0.0
2021-11-04 08:25:42.283,9363.61,0.0
2021-11-04 08:25:45.323,9363.64,0.0
2021-11-04 08:25:48.323,9364.15,0.0
2021-11-04 08:25:51.823,9364.29,0.0
2021-11-04 08:25:55.123,9364.06,0.0
2021-11-04 08:25:58.343,9363.61,0.0
2021-11-04 08:26:01.323,9363.66,0.0
2021-11-04 08:26:04.323,9363.61,0.0
2021-11-04 08:26:07.323,9363.69,0.0
2021-11-04 08:26:10.863,9363.61,0.0
2021-11-04 08:26:13.963,9363.61,0.0
2021-11-04 08:26:17.043,9363.61,0.0
2021-11-04 08:26:20.143,9363.73,0.0
2021-11-04 08:26:23.323,9364.55,0.0
2021-11-04 08:26:26.763,9363.61,0.0
2021-11-04 08:26:29.823,9363.61,0.0
2021-11-04 08:26:32.903,9363.67,0.0
2021-11-04 08:26:36.183,9363.61,0.0
2021-11-04 08:26:39.263,9363.61,0.0
2021-11-04 08:26:42.323,9363.61,0.0
2021-11-04 08:26:45.323,9363.84,0.0
2021-11-04 08:26:48.323,9363.61,0.0
2021-11-04 08:26:51.323,9364.05,0.0
2021-11-04 08:26:54.743,9364.75,0.0
2021-11-04 08:26:57.843,9363.64,0.0
2021-11-04 08:27:01.143,9363.61,0.0
2021-11-04 08:27:04.323,9363.82,0.0
2021-11-04 08:27:07.723,9363.63,0.0
2021-11-04 08:27:10.903,9363.61,0.0
2021-11-04 08:27:14.003,9365.81,0.0
2021-11-04 08:27:17.083,9365.09,0.0
2021-11-04 08:27:20.183,9363.61,0.0
2021-11-04 08:27:23.283,9363.81,0.0
2021-11-04 08:27:26.323,9365.42,0.0
2021-11-04 08:27:29.343,9363.61,0.0
2021-11-04 08:27:32.943,9363.61,0.0
2021-11-04 08:27:36.223,9363.61,0.0
2021-11-04 08:27:39.323,9363.61,0.0
2021-11-04 08:27:42.323,9364.2,0.0
2021-11-04 08:27:45.303,9364.95,0.0
2021-11-04 08:27:48.823,9363.63,0.0
2021-11-04 08:27:51.923,9364.07,0.0
2021-11-04 08:27:55.023,9363.62,0.0
2021-11-04 08:27:58.123,9366.01,0.0
2021-11-04 08:28:01.203,9363.61,0.0
2021-11-04 08:28:04.303,9364.57,0.0
2021-11-04 08:28:07.323,9364.71,0.0
2021-11-04 08:28:10.923,9363.61,0.0
2021-11-04 08:28:14.223,9364.63,0.0
2021-11-04 08:28:17.323,9363.74,0.0
2021-11-04 08:28:20.323,9363.61,0.0
2021-11-04 08:28:23.323,9363.61,0.0
2021-11-04 08:28:26.323,9363.61,0.0
2021-11-04 08:28:29.923,9363.61,0.0
2021-11-04 08:28:33.023,9364.06,0.0
2021-11-04 08:28:36.123,9363.61,0.0
2021-11-04 08:28:39.323,9363.74,0.0
2021-11-04 08:28:42.323,9363.61,0.0
2021-11-04 08:28:45.963,9365.41,0.0
2021-11-04 08:28:49.043,9364.28,0.0
2021-11-04 08:28:52.143,9363.92,0.0
2021-11-04 08:28:55.323,9363.78,0.0
2021-11-04 08:28:58.323,9363.61,0.0
2021-11-04 08:29:01.323,9363.61,0.0
2021-11-04 08:29:04.323,9363.61,0.0
2021-11-04 08:29:07.763,9363.61,0.0
2021-11-04 08:29:10.983,9364.41,0.0
2021-11-04 08:29:14.183,9363.61,0.0
2021-11-04 08:29:17.323,9363.63,0.0
2021-11-04 08:29:20.763,9363.61,0.0
2021-11-04 08:29:23.863,9363.61,0.0
2021-11-04 08:29:26.963,9363.62,0.0
2021-11-04 08:29:30.063,9364.07,0.0
2021-11-04 08:29:33.163,9366.21,0.0
2021-11-04 08:29:36.263,9363.61,0.0
2021-11-04 08:29:39.323,9364.38,0.0
2021-11-04 08:29:42.343,9363.97,0.0
2021-11-04 08:29:45.343,9363.93,0.0
2021-11-04 08:29:48.883,9363.63,0.0
2021-11-04 08:29:52.163,9364.4,0.0
2021-11-04 08:29:55.223,9365.28,0.0
2021-11-04 08:29:58.323,9363.61,0.0
2021-11-04 08:30:01.323,9363.61,0.0
2021-11-04 08:30:04.323,9363.93,0.0
2021-11-04 08:30:07.323,9365.38,0.0
2021-11-04 08:30:10.823,9363.63,0.0
2021-11-04 08:30:13.923,9364.33,0.0
2021-11-04 08:30:17.023,9363.66,0.0
2021-11-04 08:30:20.123,9363.93,0.0
2021-11-04 08:30:23.323,9363.73,0.0
2021-11-04 08:30:26.323,9364.7,0.0
2021-11-04 08:30:29.923,9363.61,0.0
2021-11-04 08:30:33.063,9364.74,0.0
2021-11-04 08:30:36.163,9363.89,0.0
2021-11-04 08:30:39.243,9365.01,0.0
2021-11-04 08:30:42.323,9363.76,0.0
2021-11-04 08:30:45.323,9363.74,0.0
2021-11-04 08:30:48.323,9365.11,0.0
2021-11-04 08:30:51.323,9364.05,0.0
2021-11-04 08:30:54.743,9363.75,0.0
2021-11-04 08:30:58.023,9363.61,0.0
2021-11-04 08:31:01.243,9363.88,0.0
2021-11-04 08:31:04.303,9364.12,0.0
2021-11-04 08:31:07.323,9364.6,0.0
2021-11-04 08:31:10.763,9365.83,0.0
2021-11-04 08:31:13.863,9364.11,0.0
2021-11-04 08:31:16.943,9364.72,0.0
2021-11-04 08:31:20.043,9363.61,0.0
2021-11-04 08:31:23.163,9365.68,0.0
2021-11-04 08:31:26.263,9366.02,0.0
2021-11-04 08:31:29.343,9363.61,0.0
2021-11-04 08:31:32.343,9366.02,0.0
2021-11-04 08:31:35.863,9364.38,0.0
2021-11-04 08:31:39.003,9363.62,0.0
2021-11-04 08:31:42.083,9366.19,0.0
2021-11-04 08:31:45.183,9366.69,0.0
2021-11-04 08:31:48.283,9364.06,0.0
2021-11-04 08:31:51.323,9366.69,0.0
2021-11-04 08:31:54.323,9365.29,0.0
2021-11-04 08:31:57.323,9363.63,0.0
2021-11-04 08:32:00.323,9363.61,0.0
2021-11-04 08:32:03.963,9363.63,0.0
2021-11-04 08:32:07.203,9365.29,0.0
2021-11-04 08:32:10.323,9364.18,0.0
2021-11-04 08:32:13.323,9364.01,0.0
2021-11-04 08:32:16.323,9364.17,0.0
2021-11-04 08:32:19.323,9366.98,0.0
2021-11-04 08:32:22.783,9363.61,0.0
2021-11-04 08:32:25.903,9364.38,0.0
2021-11-04 08:32:29.023,9364.63,0.0
2021-11-04 08:32:32.163,9365.93,0.0
2021-11-04 08:32:35.303,9364.28,0.0
2021-11-04 08:32:38.343,9365.08,0.0
2021-11-04 08:32:41.343,9365.48,0.0
2021-11-04 08:32:44.943,9363.61,0.0
2021-11-04 08:32:48.063,9364.1,0.0
2021-11-04 08:32:51.203,9363.74,0.0
2021-11-04 08:32:54.303,9367.87,0.0
2021-11-04 08:32:57.323,9366.19,0.0
2021-11-04 08:33:00.320,9365.92,0.0
2021-11-04 08:33:03.323,9365.19,0.0
2021-11-04 08:33:06.783,9364.57,0.0
2021-11-04 08:33:10.183,9365.26,0.0
2021-11-04 08:33:13.323,9366.37,0.0
2021-11-04 08:33:16.323,9366.6,0.0
2021-11-04 08:33:19.323,9366.77,0.0
2021-11-04 08:33:22.723,9364.77,0.0
2021-11-04 08:33:25.843,9366.65,0.0
2021-11-04 08:33:28.963,9365.82,0.0
2021-11-04 08:33:32.043,9365.3,0.0
2021-11-04 08:33:35.143,9363.9,0.0
2021-11-04 08:33:38.240,9363.7,0.0
2021-11-04 08:33:41.323,9366.23,0.0
2021-11-04 08:33:44.323,9363.83,0.0
2021-11-04 08:33:47.723,9365.58,0.0
2021-11-04 08:33:50.960,9365.89,0.0
2021-11-04 08:33:54.043,9363.61,0.0
2021-11-04 08:33:57.143,9364.37,0.0
2021-11-04 08:34:00.283,9365.43,0.0
2021-11-04 08:34:03.340,9363.62,0.0
2021-11-04 08:34:06.340,9364.3,0.0
2021-11-04 08:34:09.743,9364.91,0.0
2021-11-04 08:34:12.863,9366.69,0.0
2021-11-04 08:34:15.980,9365.58,0.0
2021-11-04 08:34:19.323,9365.94,0.0
2021-11-04 08:34:22.343,9366.57,0.0
2021-11-04 08:34:25.323,9365.64,0.0
2021-11-04 08:34:28.800,9364.41,0.0
2021-11-04 08:34:31.923,9366.31,0.0
2021-11-04 08:34:35.023,9364.06,0.0
2021-11-04 08:34:38.140,9366.22,0.0
2021-11-04 08:34:41.240,9363.89,0.0
2021-11-04 08:34:44.340,9364.28,0.0
2021-11-04 08:34:47.343,9364.89,0.0
2021-11-04 08:34:50.343,9364.67,0.0
2021-11-04 08:34:53.343,9364.72,0.0
2021-11-04 08:34:56.760,9366.33,0.0
2021-11-04 08:34:59.840,9364.99,0.0
2021-11-04 08:35:02.943,9366.03,0.0
2021-11-04 08:35:06.043,9364.43,0.0
2021-11-04 08:35:09.280,9366.0,0.0
2021-11-04 08:35:12.280,9366.2,0.0
2021-11-04 08:35:15.283,9368.9,0.0
2021-11-04 08:35:18.323,9366.31,0.0
2021-11-04 08:35:21.760,9365.46,0.0
2021-11-04 08:35:24.840,9365.76,0.0
2021-11-04 08:35:27.983,9365.51,0.0
2021-11-04 08:35:31.063,9366.57,0.0
2021-11-04 08:35:34.120,9369.01,0.0
2021-11-04 08:35:37.240,9368.57,0.0
2021-11-04 08:35:40.323,9364.78,0.0
2021-11-04 08:35:43.323,9366.82,0.0
2021-11-04 08:35:46.320,9364.09,0.0
2021-11-04 08:35:49.320,9365.65,0.0
2021-11-04 08:35:52.743,9364.7,0.0
2021-11-04 08:35:55.820,9366.43,0.0
2021-11-04 08:35:58.920,9366.12,0.0
2021-11-04 08:36:02.000,9363.63,0.0
2021-11-04 08:36:05.120,9366.34,0.0
2021-11-04 08:36:08.320,9363.62,0.0
2021-11-04 08:36:11.320,9366.69,0.0
2021-11-04 08:36:14.320,9366.24,0.0
2021-11-04 08:36:17.320,9368.26,0.0
2021-11-04 08:36:20.763,9366.64,0.0
2021-11-04 08:36:23.880,9364.03,0.0
2021-11-04 08:36:26.980,9368.29,0.0
2021-11-04 08:36:30.100,9367.33,0.0
2021-11-04 08:36:33.200,9365.26,0.0
2021-11-04 08:36:36.300,9364.74,0.0
2021-11-04 08:36:39.320,9367.19,0.0
2021-11-04 08:36:42.320,9365.16,0.0
2021-11-04 08:36:45.320,9367.23,0.0
2021-11-04 08:36:48.320,9365.21,0.0
2021-11-04 08:36:51.780,9364.8,0.0
2021-11-04 08:36:54.880,9365.98,0.0
2021-11-04 08:36:57.960,9364.37,0.0
2021-11-04 08:37:01.080,9365.01,0.0
2021-11-04 08:37:04.180,9363.61,0.0
2021-11-04 08:37:07.740,9366.39,0.0
2021-11-04 08:37:10.840,9366.07,0.0
2021-11-04 08:37:14.120,9364.32,0.0
2021-11-04 08:37:17.240,9365.71,0.0
2021-11-04 08:37:20.320,9366.51,0.0
2021-11-04 08:37:23.320,9368.36,0.0
2021-11-04 08:37:26.320,9366.45,0.0
2021-11-04 08:37:29.320,9365.79,0.0
2021-11-04 08:37:32.780,9367.39,0.0
2021-11-04 08:37:36.060,9368.89,0.0
2021-11-04 08:37:39.320,9365.86,0.0
2021-11-04 08:37:42.320,9367.99,0.0
2021-11-04 08:37:45.900,9366.34,0.0
2021-11-04 08:37:48.940,9366.26,0.0
2021-11-04 08:37:52.080,9365.22,0.0
2021-11-04 08:37:55.320,9368.17,0.0
2021-11-04 08:37:58.320,9368.22,0.0
2021-11-04 08:38:01.700,9367.06,0.0
2021-11-04 08:38:05.020,9368.36,0.0
2021-11-04 08:38:08.320,9369.4,0.0
2021-11-04 08:38:11.320,9366.69,0.0
2021-11-04 08:38:14.880,9365.01,0.0
2021-11-04 08:38:18.220,9369.18,0.0
2021-11-04 08:38:21.320,9367.9,0.0
2021-11-04 08:38:24.320,9368.58,0.0
2021-11-04 08:38:27.920,9366.84,0.0
2021-11-04 08:38:31.000,9369.53,0.0
2021-11-04 08:38:34.100,9368.54,0.0
2021-11-04 08:38:37.200,9366.7,0.0
2021-11-04 08:38:40.300,9366.19,0.0
2021-11-04 08:38:43.320,9369.13,0.0
2021-11-04 08:38:46.720,9366.65,0.0
2021-11-04 08:38:50.000,9369.75,0.0
2021-11-04 08:38:53.100,9365.46,0.0
2021-11-04 08:38:56.320,9368.82,0.0
2021-11-04 08:38:59.320,9369.85,0.0
2021-11-04 08:39:02.320,9368.4,0.0
2021-11-04 08:39:05.720,9365.24,0.0
2021-11-04 08:39:08.840,9366.81,0.0
2021-11-04 08:39:11.940,9366.69,0.0
2021-11-04 08:39:15.040,9365.5,0.0
2021-11-04 08:39:18.140,9366.22,0.0
2021-11-04 08:39:21.320,9365.24,0.0
2021-11-04 08:39:24.720,9369.64,0.0
2021-11-04 08:39:27.960,9368.31,0.0
2021-11-04 08:39:31.220,9364.93,0.0
2021-11-04 08:39:34.320,9367.67,0.0
2021-11-04 08:39:37.740,9366.24,0.0
2021-11-04 08:39:40.840,9366.81,0.0
2021-11-04 08:39:44.100,9368.21,0.0
2021-11-04 08:39:47.320,9366.36,0.0
2021-11-04 08:39:50.320,9364.83,0.0
2021-11-04 08:39:53.320,9364.15,0.0
2021-11-04 08:39:56.840,9366.22,0.0
2021-11-04 08:40:00.120,9366.03,0.0
2021-11-04 08:40:03.320,9367.65,0.0
2021-11-04 08:40:06.320,9367.55,0.0
2021-11-04 08:40:09.700,9369.6,0.0
2021-11-04 08:40:12.960,9368.91,0.0
2021-11-04 08:40:16.040,9367.43,0.0
2021-11-04 08:40:19.120,9368.49,0.0
2021-11-04 08:40:22.320,9368.41,0.0
2021-11-04 08:40:25.320,9368.89,0.0
2021-11-04 08:40:28.900,9367.47,0.0
2021-11-04 08:40:32.180,9367.74,0.0
2021-11-04 08:40:35.320,9368.16,0.0
2021-11-04 08:40:38.320,9366.57,0.0
2021-11-04 08:40:41.860,9367.49,0.0
2021-11-04 08:40:44.960,9368.15,0.0
2021-11-04 08:40:48.040,9369.02,0.0
2021-11-04 08:40:51.140,9368.25,0.0
2021-11-04 08:40:54.240,9366.95,0.0
2021-11-04 08:40:57.300,9367.35,0.0
2021-11-04 08:41:00.300,9366.38,0.0
2021-11-04 08:41:04.060,9368.94,0.0
2021-11-04 08:41:07.300,9368.17,0.0
2021-11-04 08:41:10.300,9364.56,0.0
2021-11-04 08:41:13.300,9367.11,0.0
2021-11-04 08:41:16.300,9365.13,0.0
2021-11-04 08:41:19.720,9367.62,0.0
2021-11-04 08:41:22.900,9369.37,0.0
2021-11-04 08:41:26.000,9364.81,0.0
2021-11-04 08:41:29.060,9365.46,0.0
2021-11-04 08:41:32.140,9366.68,0.0
2021-11-04 08:41:35.220,9368.82,0.0
2021-11-04 08:41:38.300,9369.72,0.0
2021-11-04 08:41:41.740,9369.12,0.0
2021-11-04 08:41:45.060,9367.7,0.0
2021-11-04 08:41:48.140,9369.78,0.0
2021-11-04 08:41:51.240,9365.25,0.0
2021-11-04 08:41:54.300,9365.47,0.0
2021-11-04 08:41:57.300,9369.95,0.0
2021-11-04 08:42:00.320,9366.9,0.0
2021-11-04 08:42:03.880,9367.69,0.0
2021-11-04 08:42:07.160,9369.87,0.0
2021-11-04 08:42:10.320,9369.6,0.0
2021-11-04 08:42:13.320,9369.32,0.0
2021-11-04 08:42:16.720,9367.24,0.0
2021-11-04 08:42:19.820,9368.03,0.0
2021-11-04 08:42:23.080,9367.19,0.0
2021-11-04 08:42:26.180,9367.92,0.0
2021-11-04 08:42:29.260,9367.48,0.0
2021-11-04 08:42:32.300,9367.0,0.0
2021-11-04 08:42:35.800,9368.44,0.0
2021-11-04 08:42:39.080,9366.68,0.0
2021-11-04 08:42:42.300,9367.96,0.0
2021-11-04 08:42:45.300,9366.63,0.0
2021-11-04 08:42:48.920,9366.7,0.0
2021-11-04 08:42:52.280,9368.65,0.0
2021-11-04 08:42:55.300,9369.38,0.0
2021-11-04 08:42:58.300,9369.81,0.0
2021-11-04 08:43:01.300,9369.83,0.0
2021-11-04 08:43:04.720,9369.93,0.0
2021-11-04 08:43:07.820,9417.68,0.0
2021-11-04 08:43:10.920,9420.63,0.0
2021-11-04 08:43:14.180,9463.68,0.0
2021-11-04 08:43:17.300,9470.13,0.0
2021-11-04 08:43:20.320,9516.2,0.0
2021-11-04 08:43:23.880,9567.14,0.0
2021-11-04 08:43:26.980,9569.93,0.0
2021-11-04 08:43:30.080,9615.01,0.0
2021-11-04 08:43:33.160,9621.67,0.0
2021-11-04 08:43:36.260,9662.38,0.0
2021-11-04 08:43:39.300,9668.94,0.0
2021-11-04 08:43:42.300,9715.01,0.0
2021-11-04 08:43:45.300,9743.83,0.0
2021-11-04 08:43:48.760,9768.33,0.0
2021-11-04 08:43:52.040,9835.31,0.0
2021-11-04 08:43:55.300,9995.7,0.0
2021-11-04 08:43:58.300,10149.3,0.0
2021-11-04 08:44:01.300,10303.59,0.0
2021-11-04 08:44:04.780,10481.83,0.0
2021-11-04 08:44:07.860,10623.21,0.0
2021-11-04 08:44:11.000,10648.56,0.0
2021-11-04 08:44:14.100,10599.2,0.0
2021-11-04 08:44:17.180,10512.63,0.0
2021-11-04 08:44:20.300,10478.0,0.0
2021-11-04 08:44:23.300,10423.31,0.0
2021-11-04 08:44:26.860,10463.32,0.0
2021-11-04 08:44:29.980,10455.83,0.0
2021-11-04 08:44:33.240,10477.85,0.0
2021-11-04 08:44:36.300,10507.47,0.0
2021-11-04 08:44:39.300,10514.31,0.0
2021-11-04 08:44:42.720,10572.18,0.0
2021-11-04 08:44:45.800,10604.57,0.0
2021-11-04 08:44:48.880,10625.32,0.0
2021-11-04 08:44:52.160,10610.76,0.0
2021-11-04 08:44:55.300,10642.65,0.0
2021-11-04 08:44:58.300,10635.84,0.0
2021-11-04 08:45:01.980,10605.89,0.0
2021-11-04 08:45:05.260,10578.42,0.0
2021-11-04 08:45:08.300,10546.16,0.0
2021-11-04 08:45:11.720,10518.21,0.0
2021-11-04 08:45:14.840,10500.64,0.0
2021-11-04 08:45:17.940,10489.53,0.0
2021-11-04 08:45:21.040,10482.05,0.0
2021-11-04 08:45:24.140,10478.53,0.0
2021-11-04 08:45:27.260,10489.52,1.36
2021-11-04 08:45:30.300,10504.26,7.48
2021-11-04 08:45:33.300,10533.99,15.43
2021-11-04 08:45:36.300,10571.96,15.16
2021-11-04 08:45:39.700,10610.37,15.57
2021-11-04 08:45:42.800,10635.77,15.97
2021-11-04 08:45:45.877,10650.84,13.09
2021-11-04 08:45:48.980,10655.34,16.23
2021-11-04 08:45:52.080,10654.95,15.93
2021-11-04 08:45:55.200,10654.75,16.1
2021-11-04 08:45:58.297,10645.17,17.44
2021-11-04 08:46:01.297,10642.19,17.58
2021-11-04 08:46:04.300,10635.13,17.16
2021-11-04 08:46:07.300,10629.47,17.66
2021-11-04 08:46:10.837,10625.2,18.14
2021-11-04 08:46:13.920,10621.93,17.19
2021-11-04 08:46:17.040,10620.69,15.5
2021-11-04 08:46:20.160,10621.26,15.82
2021-11-04 08:46:23.257,10622.8,52.88
2021-11-04 08:46:26.297,10660.16,108.78
2021-11-04 08:46:29.317,10731.69,227.37
2021-11-04 08:46:32.320,10839.17,292.34
2021-11-04 08:46:35.740,10972.98,416.29
2021-11-04 08:46:38.837,11092.65,529.22
2021-11-04 08:46:41.937,11210.99,594.44
2021-11-04 08:46:45.040,11309.23,726.47
2021-11-04 08:46:48.120,11385.72,786.45
2021-11-04 08:46:51.237,11450.13,910.0
2021-11-04 08:46:54.317,11512.9,972.43
2021-11-04 08:46:57.297,11558.74,1099.3
2021-11-04 08:47:00.300,11608.88,1161.53
2021-11-04 08:47:03.737,11666.17,1286.8
2021-11-04 08:47:06.837,11709.27,1410.51
2021-11-04 08:47:09.957,11753.0,1476.7
2021-11-04 08:47:13.057,11799.75,1598.28
2021-11-04 08:47:16.140,11845.89,1658.39
2021-11-04 08:47:19.220,11888.22,1791.63
2021-11-04 08:47:22.297,11920.08,1850.88
2021-11-04 08:47:25.297,11934.39,1973.97
2021-11-04 08:47:28.297,11950.63,2035.1
2021-11-04 08:47:31.700,11965.28,2162.1
2021-11-04 08:47:34.797,11984.39,2280.56
2021-11-04 08:47:37.897,12006.08,2349.21
2021-11-04 08:47:41.017,12022.56,2469.46
2021-11-04 08:47:44.120,12042.24,2540.54
2021-11-04 08:47:47.217,12055.31,2658.67
2021-11-04 08:47:50.317,12072.57,2722.45
2021-11-04 08:47:53.317,12086.17,2848.59
2021-11-04 08:47:56.317,12105.25,2913.91
2021-11-04 08:47:59.317,12117.97,3036.84
2021-11-04 08:48:02.697,12134.51,3095.78
2021-11-04 08:48:05.817,12148.61,3210.35
2021-11-04 08:48:08.997,12168.64,3340.63
2021-11-04 08:48:12.117,12181.59,3402.28
2021-11-04 08:48:15.277,12194.95,3523.91
2021-11-04 08:48:18.317,12213.61,3583.64
2021-11-04 08:48:21.317,12232.46,3711.19
2021-11-04 08:48:24.317,12247.31,3777.26
2021-11-04 08:48:27.797,12263.45,3898.51
2021-11-04 08:48:30.937,12270.97,4029.14
2021-11-04 08:48:34.057,12287.87,4086.3
2021-11-04 08:48:37.197,12297.12,4206.22
2021-11-04 08:48:40.320,12313.68,4265.6
2021-11-04 08:48:43.317,12332.97,4391.9
2021-11-04 08:48:46.317,12334.47,4455.98
2021-11-04 08:48:49.317,12340.74,4579.1
2021-11-04 08:48:52.757,12361.4,4683.64
2021-11-04 08:48:55.837,12378.49,4768.08
2021-11-04 08:48:58.997,12385.14,4889.19
2021-11-04 08:49:02.097,12402.33,4949.0
2021-11-04 08:49:05.217,12412.8,5076.79
2021-11-04 08:49:08.317,12429.61,5127.63
2021-11-04 08:49:11.317,12442.34,5261.71
2021-11-04 08:49:14.317,12457.49,5325.94
2021-11-04 08:49:17.317,12474.2,5447.11
2021-11-04 08:49:20.697,12487.9,5502.31
2021-11-04 08:49:23.797,12501.86,5638.45
2021-11-04 08:49:26.917,12513.05,5744.78
2021-11-04 08:49:30.037,12525.34,5817.68
2021-11-04 08:49:33.137,12538.15,5943.69
2021-11-04 08:49:36.217,12556.44,6007.86
2021-11-04 08:49:39.297,12570.31,6127.7
2021-11-04 08:49:42.317,12584.82,6185.18
2021-11-04 08:49:45.317,12598.66,6311.97
2021-11-04 08:49:48.317,12610.88,6368.99
2021-11-04 08:49:51.717,12629.04,6501.17
2021-11-04 08:49:54.817,12643.21,6608.86
2021-11-04 08:49:57.977,12659.37,6686.17
2021-11-04 08:50:01.077,12674.91,6803.5
2021-11-04 08:50:04.177,12691.49,6863.0
2021-11-04 08:50:07.297,12703.91,6988.5
2021-11-04 08:50:10.317,12713.11,7061.86
2021-11-04 08:50:13.317,12728.52,7179.1
2021-11-04 08:50:16.317,12741.36,7233.96
2021-11-04 08:50:19.317,12755.55,7351.91
2021-11-04 08:50:22.777,12767.19,7482.17
2021-11-04 08:50:25.877,12782.36,7555.94
2021-11-04 08:50:28.977,12799.76,7675.05
2021-11-04 08:50:32.057,12808.28,7738.35
2021-11-04 08:50:35.157,12822.92,7867.45
2021-11-04 08:50:38.257,12841.34,7926.76
2021-11-04 08:50:41.317,12849.45,8046.5
2021-11-04 08:50:44.317,12862.82,8099.13
2021-11-04 08:50:47.317,12871.49,8226.7
2021-11-04 08:50:50.317,12887.68,8293.15
2021-11-04 08:50:53.757,12903.14,8400.47
2021-11-04 08:50:56.897,12918.4,8528.05
2021-11-04 08:50:59.977,12926.08,8561.0
2021-11-04 08:51:03.077,12929.07,8558.73
2021-11-04 08:51:06.197,12932.17,8577.06
2021-11-04 08:51:09.297,12916.64,8551.53
2021-11-04 08:51:12.317,12906.42,8568.24
2021-11-04 08:51:15.317,12906.81,8556.35
2021-11-04 08:51:18.317,12917.83,8571.04
2021-11-04 08:51:21.717,12920.2,8565.92
2021-11-04 08:51:24.857,12919.99,8552.23
2021-11-04 08:51:27.957,12919.45,8568.34
2021-11-04 08:51:31.017,12919.52,8668.53
2021-11-04 08:51:34.097,12932.2,8748.34
2021-11-04 08:51:37.177,12956.19,8857.13
2021-11-04 08:51:40.297,12970.06,8920.93
2021-11-04 08:51:43.317,12982.39,9035.87
2021-11-04 08:51:46.317,12987.75,9057.9
2021-11-04 08:51:49.317,12980.13,9079.46
2021-11-04 08:51:52.297,12978.5,9065.1
2021-11-04 08:51:55.817,12971.3,9058.96
2021-11-04 08:51:58.917,12977.41,9074.51
2021-11-04 08:52:02.017,12976.99,9062.68
2021-11-04 08:52:05.157,12981.95,9174.6
2021-11-04 08:52:08.277,12995.77,9243.29
2021-11-04 08:52:11.317,13014.15,9376.78
2021-11-04 08:52:14.317,13023.55,9445.27
2021-11-04 08:52:17.317,13030.99,9543.62
2021-11-04 08:52:20.317,13041.55,9569.13
2021-11-04 08:52:23.777,13029.1,9575.21
2021-11-04 08:52:26.857,13026.75,9575.98
2021-11-04 08:52:29.997,13022.37,9581.46
2021-11-04 08:52:33.097,13027.0,9578.16
2021-11-04 08:52:36.197,13026.1,9568.95
2021-11-04 08:52:39.297,13039.97,9569.25
2021-11-04 08:52:42.317,13040.61,9573.57
2021-11-04 08:52:45.317,13033.33,9587.92
2021-11-04 08:52:48.317,13031.24,9579.95
2021-11-04 08:52:51.697,13034.8,9561.25
2021-11-04 08:52:54.837,13025.07,9575.77
2021-11-04 08:52:57.977,13028.05,9568.45
2021-11-04 08:53:01.077,13028.22,9581.01
2021-11-04 08:53:04.217,13032.15,9559.45
2021-11-04 08:53:07.297,13034.29,9576.72
2021-11-04 08:53:10.317,13035.21,9558.43
2021-11-04 08:53:13.317,13035.59,9581.58
2021-11-04 08:53:16.317,13041.64,9570.46
2021-11-04 08:53:19.317,13040.23,9553.68
2021-11-04 08:53:22.817,13039.15,9561.95
2021-11-04 08:53:25.917,13040.95,9560.78
2021-11-04 08:53:29.017,13035.45,9572.65
2021-11-04 08:53:32.117,13039.49,9564.01
2021-11-04 08:53:35.217,13035.13,9567.16
2021-11-04 08:53:38.317,13028.59,9555.4
2021-11-04 08:53:41.317,13027.27,9560.75
2021-11-04 08:53:44.317,13030.58,9568.02
2021-11-04 08:53:47.317,13033.59,9555.59
2021-11-04 08:53:50.697,13029.02,9570.97
2021-11-04 08:53:53.817,13040.63,9560.41
2021-11-04 08:53:56.917,13044.05,9573.82
2021-11-04 08:54:00.037,13040.43,9546.91
2021-11-04 08:54:03.137,13037.88,9565.96
2021-11-04 08:54:06.257,13040.45,9548.86
2021-11-04 08:54:09.317,13037.0,9569.95
2021-11-04 08:54:12.317,13036.14,9560.74
2021-11-04 08:54:15.317,13031.63,9547.17
2021-11-04 08:54:18.697,13036.93,9567.74
2021-11-04 08:54:21.777,13040.04,9556.37
